"rt","responses","type","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","comparison_type","correct_side"
"null","","","html-keyboard-response","19","193888","0.0-19.0","<h1 style=""font-size: 35px"">POWDER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BULLET</h1>","null","",""
"1323.275000002468","","","html-keyboard-response","20","195963","0.0-20.0","<h1 style=""font-size: 35px;"">HATCHET<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>CLOCK</h1>","65","",""
"null","","","html-keyboard-response","21","200722","0.0-21.0","<h1 style=""font-size: 35px"">LIVER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">FIDDLE</h1>","null","",""
"1231.9250000000466","","","html-keyboard-response","22","202705","0.0-22.0","<h1 style=""font-size: 35px;"">COBRA<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>FIDDLE</h1>","76","",""
"null","","","html-keyboard-response","23","207478","0.0-23.0","<h1 style=""font-size: 35px"">HOUND</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SEAL</h1>","null","",""
"1099.3000000016764","","","html-keyboard-response","24","209336","0.0-24.0","<h1 style=""font-size: 35px;"">PADDING<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>CONVICT</h1>","76","",""
"null","","","html-keyboard-response","25","214103","0.0-25.0","<h1 style=""font-size: 35px"">PRINCESS</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SPOON</h1>","null","",""
"884.0799999961746","","","html-keyboard-response","26","215738","0.0-26.0","<h1 style=""font-size: 35px;"">TOMBSTONE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SPOON</h1>","76","",""
"null","","","html-keyboard-response","27","220518","0.0-27.0","<h1 style=""font-size: 35px"">DOUGHNUT</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CEILING</h1>","null","",""
"1945.5349999989267","","","html-keyboard-response","28","223215","0.0-28.0","<h1 style=""font-size: 35px;"">KEEPER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>PRINCESS</h1>","76","",""
"null","","","html-keyboard-response","29","227979","0.0-29.0","<h1 style=""font-size: 35px"">HIKER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BROOK</h1>","null","",""
"895.6650000036461","","","html-keyboard-response","30","229629","0.0-30.0","<h1 style=""font-size: 35px;"">CEILING<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>CAMEL</h1>","65","",""
"null","","","html-keyboard-response","31","234394","0.0-31.0","<h1 style=""font-size: 35px"">GANGSTER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">HANDBAG</h1>","null","",""
"1877.6599999982864","","","html-keyboard-response","32","237028","0.0-32.0","<h1 style=""font-size: 35px;"">LASER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>HAWK</h1>","76","",""
"null","","","html-keyboard-response","33","241783","0.0-33.0","<h1 style=""font-size: 35px"">TROMBONE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">TOASTER</h1>","null","",""
"1736.3049999985378","","","html-keyboard-response","34","244271","0.0-34.0","<h1 style=""font-size: 35px;"">BULLET<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BODY</h1>","65","",""
"null","","","html-keyboard-response","35","249044","0.0-35.0","<h1 style=""font-size: 35px"">CROWN</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PASSAGE</h1>","null","",""
"761.5250000017113","","","html-keyboard-response","36","250561","0.0-36.0","<h1 style=""font-size: 35px;"">LIVER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>CROWN</h1>","76","",""
"null","","","html-keyboard-response","37","255337","0.0-37.0","<h1 style=""font-size: 35px"">COUNTRY</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CABIN</h1>","null","",""
"1479.140000003099","","","html-keyboard-response","38","257576","0.0-38.0","<h1 style=""font-size: 35px;"">BEAVER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>PASSAGE</h1>","76","",""
"null","","","html-keyboard-response","39","262338","0.0-39.0","<h1 style=""font-size: 35px"">TUBA</h1><h1 style=""font-size: 35px; margin-top: 45px;"">HORNET</h1>","null","",""
"1485.3349999975762","","","html-keyboard-response","40","264583","0.0-40.0","<h1 style=""font-size: 35px;"">WRIST<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>HOUND</h1>","76","",""
"null","","","html-keyboard-response","41","269361","0.0-41.0","<h1 style=""font-size: 35px"">EMPIRE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">APPLE</h1>","null","",""
"1079.9849999966682","","","html-keyboard-response","42","271194","0.0-42.0","<h1 style=""font-size: 35px;"">TROMBONE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>HANDBAG</h1>","65","",""
"null","","","html-keyboard-response","43","275958","0.0-43.0","<h1 style=""font-size: 35px"">ROBBER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PISTON</h1>","null","",""
"952.579999997397","","","html-keyboard-response","44","277665","0.0-44.0","<h1 style=""font-size: 35px;"">ROBBER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>POISON</h1>","65","",""
"null","","","html-keyboard-response","45","282431","0.0-45.0","<h1 style=""font-size: 35px"">ZEBRA</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SUSPECT</h1>","null","",""
"1241.4599999974598","","","html-keyboard-response","46","284424","0.0-46.0","<h1 style=""font-size: 35px;"">BROOK<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>APPLE</h1>","76","",""
"null","","","html-keyboard-response","47","289186","0.0-47.0","<h1 style=""font-size: 35px"">THIEF</h1><h1 style=""font-size: 35px; margin-top: 45px;"">QUEEN</h1>","null","",""
"947.4100000006729","","","html-keyboard-response","48","290891","0.0-48.0","<h1 style=""font-size: 35px;"">HORNET<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>THIEF</h1>","76","",""
"null","","","html-keyboard-response","49","295657","0.0-49.0","<h1 style=""font-size: 35px"">BANJO</h1><h1 style=""font-size: 35px; margin-top: 45px;"">KIDNEY</h1>","null","",""
"1305.7999999946333","","","html-keyboard-response","50","297715","0.0-50.0","<h1 style=""font-size: 35px;"">KIDNEY<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>QUEEN</h1>","65","",""
"null","","","html-keyboard-response","51","302489","0.0-51.0","<h1 style=""font-size: 35px"">POSSUM</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PAPER</h1>","null","",""
"891.3549999997485","","","html-keyboard-response","52","304137","0.0-52.0","<h1 style=""font-size: 35px;"">TUNNEL<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>POSSUM</h1>","76","",""
"null","","","html-keyboard-response","53","308908","0.0-53.0","<h1 style=""font-size: 35px"">ROCKET</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BEAKER</h1>","null","",""
"1033.690000003844","","","html-keyboard-response","54","310693","0.0-54.0","<h1 style=""font-size: 35px;"">PISTON<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BEAKER</h1>","76","",""
"null","","","html-keyboard-response","55","315473","0.0-55.0","<h1 style=""font-size: 35px"">WHISKERS</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PREACHER</h1>","null","",""
"666.1049999966053","","","html-keyboard-response","56","316890","0.0-56.0","<h1 style=""font-size: 35px;"">WHISKERS<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>COUNTRY</h1>","65","",""
"null","","","html-keyboard-response","57","321651","0.0-57.0","<h1 style=""font-size: 35px"">BATHTUB</h1><h1 style=""font-size: 35px; margin-top: 45px;"">STICKER</h1>","null","",""
"751.6800000012154","","","html-keyboard-response","58","323158","0.0-58.0","<h1 style=""font-size: 35px;"">BATHTUB<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SPOUSE</h1>","65","",""
"null","","","html-keyboard-response","59","327922","0.0-59.0","<h1 style=""font-size: 35px"">ATOM</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CATCHER</h1>","null","",""
"1185.0950000007288","","","html-keyboard-response","60","329872","0.0-60.0","<h1 style=""font-size: 35px;"">HIKER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>PAPER</h1>","76","",""
"null","","","html-keyboard-response","61","334644","0.0-61.0","<h1 style=""font-size: 35px"">RABBIT</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SURVEY</h1>","null","",""
"1413.959999998042","","","html-keyboard-response","62","336818","0.0-62.0","<h1 style=""font-size: 35px;"">PREACHER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SUSPECT</h1>","65","",""
"null","","","html-keyboard-response","63","341586","0.0-63.0","<h1 style=""font-size: 35px"">STUDENT</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BRAKE</h1>","null","",""
"1013.34499999939","","","html-keyboard-response","64","343346","0.0-64.0","<h1 style=""font-size: 35px;"">SURVEY<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BRAKE</h1>","76","",""
"null","","","html-keyboard-response","65","348116","0.0-65.0","<h1 style=""font-size: 35px"">AUTHOR</h1><h1 style=""font-size: 35px; margin-top: 45px;"">FLIPPER</h1>","null","",""
"1592.964999996184","","","html-keyboard-response","66","350473","0.0-66.0","<h1 style=""font-size: 35px;"">SKETCH<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>TUBA</h1>","76","",""
"null","","","html-keyboard-response","67","355239","0.0-67.0","<h1 style=""font-size: 35px"">MISTER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CRICKET</h1>","null","",""
"1846.720000001369","","","html-keyboard-response","68","357845","0.0-68.0","<h1 style=""font-size: 35px;"">AUTHOR<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>STUDENT</h1>","65","",""
"null","","","html-keyboard-response","69","362623","0.0-69.0","<h1 style=""font-size: 35px"">POLICE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">MOTEL</h1>","null","",""
"731.4449999976205","","","html-keyboard-response","70","364115","0.0-70.0","<h1 style=""font-size: 35px;"">MOTEL<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>CATCHER</h1>","65","",""
"null","","","html-keyboard-response","71","368889","0.0-71.0","<h1 style=""font-size: 35px"">SERVANT</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CUPBOARD</h1>","null","",""
"1004.0500000031898","","","html-keyboard-response","72","370650","0.0-72.0","<h1 style=""font-size: 35px;"">MISTER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SWORD</h1>","65","",""
"null","","","html-keyboard-response","73","375413","0.0-73.0","<h1 style=""font-size: 35px"">KLEENEX</h1><h1 style=""font-size: 35px; margin-top: 45px;"">STAKE</h1>","null","",""
"1261.6799999959767","","","html-keyboard-response","74","377438","0.0-74.0","<h1 style=""font-size: 35px;"">STICKER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>CASHEW</h1>","65","16,many","0"
"null","","","html-keyboard-response","75","382196","0.0-75.0","<h1 style=""font-size: 35px"">BROTHER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">STOVE</h1>","null","",""
"661.0050000017509","","","html-keyboard-response","76","383620","0.0-76.0","<h1 style=""font-size: 35px;"">BROTHER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>ATOM</h1>","65","0,16","0"
"null","","","html-keyboard-response","77","388378","0.0-77.0","<h1 style=""font-size: 35px"">FEMALE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">LEADER</h1>","null","",""
"1388.200000001234","","","html-keyboard-response","78","390522","0.0-78.0","<h1 style=""font-size: 35px;"">ROD<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BADGE</h1>","76","68,many","1"
"null","","","html-keyboard-response","79","395285","0.0-79.0","<h1 style=""font-size: 35px"">TABLE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BISON</h1>","null","",""
"1032.8800000061165","","","html-keyboard-response","80","397070","0.0-80.0","<h1 style=""font-size: 35px;"">PLASTER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>FEMALE</h1>","76","2,many","1"
"null","","","html-keyboard-response","81","401826","0.0-81.0","<h1 style=""font-size: 35px"">LAVA</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PATIENT</h1>","null","",""
"851.7849999989267","","","html-keyboard-response","82","403439","0.0-82.0","<h1 style=""font-size: 35px;"">LEADER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>TABLE</h1>","65","2,4","1"
"null","","","html-keyboard-response","83","408209","0.0-83.0","<h1 style=""font-size: 35px"">GYMNAST</h1><h1 style=""font-size: 35px; margin-top: 45px;"">DORM</h1>","null","",""
"815.6349999990198","","","html-keyboard-response","84","409791","0.0-84.0","<h1 style=""font-size: 35px;"">LAVA<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>CRICKET</h1>","65","2,16","0"
"null","","","html-keyboard-response","85","414564","0.0-85.0","<h1 style=""font-size: 35px"">MARINE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">MAPLE</h1>","null","",""
"1706.3000000052853","","","html-keyboard-response","86","417030","0.0-86.0","<h1 style=""font-size: 35px;"">PATIENT<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>AIRPORT</h1>","65","4,68","0"
"null","","","html-keyboard-response","87","421793","0.0-87.0","<h1 style=""font-size: 35px"">SEAGULL</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BINDER</h1>","null","",""
"1005.6299999996554","","","html-keyboard-response","88","423551","0.0-88.0","<h1 style=""font-size: 35px;"">MARINE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>POWDER</h1>","65","2,68","0"
"null","","","html-keyboard-response","89","428323","0.0-89.0","<h1 style=""font-size: 35px"">MEAT</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SNAKE</h1>","null","",""
"602.5900000022375","","","html-keyboard-response","90","429685","0.0-90.0","<h1 style=""font-size: 35px;"">KETCHUP<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>MEAT</h1>","76","0,many","1"
"null","","","html-keyboard-response","91","434461","0.0-91.0","<h1 style=""font-size: 35px"">COLLEGE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SPIDER</h1>","null","",""
"1025.0099999975646","","","html-keyboard-response","92","436246","0.0-92.0","<h1 style=""font-size: 35px;"">STOVE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SEAL</h1>","65","16,68","0"
"null","","","html-keyboard-response","93","441022","0.0-93.0","<h1 style=""font-size: 35px"">SHELTER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">DRILL</h1>","null","",""
"787.3399999953108","","","html-keyboard-response","94","442575","0.0-94.0","<h1 style=""font-size: 35px;"">COLLEGE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SHELTER</h1>","76","0,2","1"
"null","","","html-keyboard-response","95","447342","0.0-95.0","<h1 style=""font-size: 35px"">LODGE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">LAKE</h1>","null","",""
"722.5200000029872","","","html-keyboard-response","96","448825","0.0-96.0","<h1 style=""font-size: 35px;"">LODGE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>DOUGHNUT</h1>","65","0,68","0"
"null","","","html-keyboard-response","97","453603","0.0-97.0","<h1 style=""font-size: 35px"">TART</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SUBWAY</h1>","null","",""
"2286.840000000666","","","html-keyboard-response","98","456656","0.0-98.0","<h1 style=""font-size: 35px;"">DRILL<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SANDWICH</h1>","65","4,many","0"
"null","","","html-keyboard-response","99","461432","0.0-99.0","<h1 style=""font-size: 35px"">SWIMMER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">COOK</h1>","null","",""
"3260.8299999992596","","","html-keyboard-response","100","465443","0.0-100.0","<h1 style=""font-size: 35px;"">GYMNAST<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>LAKE</h1>","76","4,16","1"
"null","","","html-keyboard-response","101","470212","0.0-101.0","<h1 style=""font-size: 35px"">CURTAIN</h1><h1 style=""font-size: 35px; margin-top: 45px;"">LOVER</h1>","null","",""
"1354.5949999970617","","","html-keyboard-response","102","472335","0.0-102.0","<h1 style=""font-size: 35px;"">SUBWAY<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>CURTAIN</h1>","76","0,4","1"
"null","","","html-keyboard-response","103","477090","0.0-103.0","<h1 style=""font-size: 35px"">ISLAND</h1><h1 style=""font-size: 35px; margin-top: 45px;"">NIGHTGOWN</h1>","null","",""
"864.0049999958137","","","html-keyboard-response","104","478710","0.0-104.0","<h1 style=""font-size: 35px;"">CASKET<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>ISLAND</h1>","76","0,many","1"
"null","","","html-keyboard-response","105","483467","0.0-105.0","<h1 style=""font-size: 35px"">POPCORN</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SLUG</h1>","null","",""
"543.0750000014086","","","html-keyboard-response","106","484773","0.0-106.0","<h1 style=""font-size: 35px;"">POPCORN<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>CABIN</h1>","65","0,68","0"
"null","","","html-keyboard-response","107","489531","0.0-107.0","<h1 style=""font-size: 35px"">SHARK</h1><h1 style=""font-size: 35px; margin-top: 45px;"">ACTRESS</h1>","null","",""
"1554.6100000065053","","","html-keyboard-response","108","491849","0.0-108.0","<h1 style=""font-size: 35px;"">SLIME<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SPIDER</h1>","76","16,many","1"
"null","","","html-keyboard-response","109","496611","0.0-109.0","<h1 style=""font-size: 35px"">WAGON</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BARLEY</h1>","null","",""
"1978.560000003199","","","html-keyboard-response","110","499355","0.0-110.0","<h1 style=""font-size: 35px;"">EMPIRE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>MILK</h1>","65","68,many","0"
"null","","","html-keyboard-response","111","504121","0.0-111.0","<h1 style=""font-size: 35px"">CRUTCH</h1><h1 style=""font-size: 35px; margin-top: 45px;"">VALVE</h1>","null","",""
"1341.2700000044424","","","html-keyboard-response","112","506221","0.0-112.0","<h1 style=""font-size: 35px;"">GLASS<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SHARK</h1>","76","4,many","1"
"null","","","html-keyboard-response","113","510977","0.0-113.0","<h1 style=""font-size: 35px"">SCOTCH</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SAUSAGE</h1>","null","",""
"2269.735000001674","","","html-keyboard-response","114","514012","0.0-114.0","<h1 style=""font-size: 35px;"">ZEBRA<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>WAGON</h1>","65","4,68","1"
"null","","","html-keyboard-response","115","518776","0.0-115.0","<h1 style=""font-size: 35px"">PENGUIN</h1><h1 style=""font-size: 35px; margin-top: 45px;"">VIRUS</h1>","null","",""
"649.1000000023632","","","html-keyboard-response","116","520189","0.0-116.0","<h1 style=""font-size: 35px;"">PENGUIN<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SCOTCH</h1>","65","0,2","0"
"null","","","html-keyboard-response","117","524954","0.0-117.0","<h1 style=""font-size: 35px"">TEMPLE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">LONDON</h1>","null","",""
"1427.5249999992084","","","html-keyboard-response","118","527141","0.0-118.0","<h1 style=""font-size: 35px;"">SAUSAGE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>LOVER</h1>","65","4,16","0"
"null","","","html-keyboard-response","119","531900","0.0-119.0","<h1 style=""font-size: 35px"">ITEM</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CRITIC</h1>","null","",""
"980.3249999966938","","","html-keyboard-response","120","533641","0.0-120.0","<h1 style=""font-size: 35px;"">TEMPLE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>VIRUS</h1>","65","2,4","0"
"null","","","html-keyboard-response","121","538397","0.0-121.0","<h1 style=""font-size: 35px"">PIZZA</h1><h1 style=""font-size: 35px; margin-top: 45px;"">HOOD</h1>","null","",""
"1377.6999999972759","","","html-keyboard-response","122","540530","0.0-122.0","<h1 style=""font-size: 35px;"">ROCKET<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SLUG</h1>","65","16,68","1"
"null","","","html-keyboard-response","123","545302","0.0-123.0","<h1 style=""font-size: 35px"">CHAPEL</h1><h1 style=""font-size: 35px; margin-top: 45px;"">DRUG</h1>","null","",""
"937.1849999952829","","","html-keyboard-response","124","546999","0.0-124.0","<h1 style=""font-size: 35px;"">PIZZA<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BLOUSE</h1>","65","2,many","0"
"null","","","html-keyboard-response","125","551767","0.0-125.0","<h1 style=""font-size: 35px"">WIDOW</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SKILLET</h1>","null","",""
"994.1749999998137","","","html-keyboard-response","126","553512","0.0-126.0","<h1 style=""font-size: 35px;"">BARLEY<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>WIDOW</h1>","76","0,16","1"
"null","","","html-keyboard-response","127","558284","0.0-127.0","<h1 style=""font-size: 35px"">LIGHTNING</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CARROT</h1>","null","",""
"1471.284999999567","","","html-keyboard-response","128","560510","0.0-128.0","<h1 style=""font-size: 35px;"">SKILLET<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>CRUTCH</h1>","65","2,16","0"
"null","","","html-keyboard-response","129","565283","0.0-129.0","<h1 style=""font-size: 35px"">SHERIFF</h1><h1 style=""font-size: 35px; margin-top: 45px;"">LETTUCE</h1>","null","",""
"1349.925000002142","","","html-keyboard-response","130","567385","0.0-130.0","<h1 style=""font-size: 35px;"">RABBIT<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>LIGHTNING</h1>","65","2,68","1"
"null","","","html-keyboard-response","131","572142","0.0-131.0","<h1 style=""font-size: 35px"">COTTAGE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">LUNCH</h1>","null","",""
"821.750000002794","","","html-keyboard-response","132","573715","0.0-132.0","<h1 style=""font-size: 35px;"">CARROT<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>COTTAGE</h1>","76","0,4","1"
"null","","","html-keyboard-response","133","578484","0.0-133.0","<h1 style=""font-size: 35px"">CIGAR</h1><h1 style=""font-size: 35px; margin-top: 45px;"">POET</h1>","null","",""
"953.6799999987707","","","html-keyboard-response","134","580193","0.0-134.0","<h1 style=""font-size: 35px;"">LUNCH<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SHERIFF</h1>","65","2,4","0"
"null","","","html-keyboard-response","135","584971","0.0-135.0","<h1 style=""font-size: 35px"">SLOPE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">VALLEY</h1>","null","",""
